Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16213333761,"Oct 21, 2025, 4:13:08 PM",Evening Run,Run,,2752,6.81,181.0,49,,,,activities/17297415570.fit.gz,,,2752.0,2664.0,6812.7,5.833,2.557,31.0,43.0,440.6,469.6,9.5,-0.2,,,106.0,77.0,181.0,154.0,,,428.0,,24.0,49.0,,,,,,,,,,,,,0.0,,1.0,6838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.476,0.0,,,,6836.0,0.0,,,,2.567,,,,,,,,,,,,""
16208252544,"Oct 21, 2025, 6:40:09 AM",Morning Weight Training,Weight Training,,2646,0,132.0,5,,,,activities/17292304386.fit.gz,,,2646.0,2646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,98.0,,,147.0,,29.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,196.0,,,,,,,,,,""
16189567887,"Oct 19, 2025, 9:10:14 AM",Lunch Run,Run,,5487,13.31,172.0,119,,,,activities/17273476723.fit.gz,,,5487.0,5418.0,13309.1,7.15,2.456,64.0,61.0,433.0,474.2,27.5,0.1,,,84.0,78.0,172.0,156.0,,,839.0,,21.0,119.0,,,,,,,,,,,,,0.0,,1.0,13432.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426,1987.5,,,,13926.0,0.0,,,,2.479,,,,,,,,,,,,""
16183239970,"Oct 18, 2025, 3:59:53 PM",Referee 2,Run,"",5237,5.27,144.0,5,,,,activities/17267038749.fit.gz,,,5237.0,4362.0,5275.8,9.956,1.209,8.0,1.0,488.0,494.8,26.9,0.0,,,81.0,57.0,144.0,118.0,,,313.0,,24.0,5.0,,,,,,,,,,,,,0.0,,1.0,5333.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007,0.0,,,,4148.0,0.0,,,,1.223,,,0.0,,,,,,,,,""
16182032394,"Oct 18, 2025, 2:14:51 PM",Referee 1,Run,"",4704,3.31,142.0,3,,,,activities/17265819896.fit.gz,,,4704.0,3988.0,3310.9,5.912,0.83,11.0,1.0,485.0,493.2,28.6,0.2,,,93.0,59.0,142.0,108.0,,,299.0,,24.0,3.0,,,,,,,,,,,,,0.0,,1.0,3345.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704,0.0,,,,4734.0,0.0,,,,0.839,,,0.0,,,,,,,,,""
16173131554,"Oct 17, 2025, 5:12:30 PM",Evening Weight Training,Weight Training,,2098,0,147.0,6,,,,activities/17256816494.fit.gz,,,2098.0,2098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,111.0,,,153.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,168.0,,,,,,,,,,""
16169203649,"Oct 17, 2025, 11:23:12 AM",Afternoon Run,Run,,2155,5.26,179.0,49,,,,activities/17252861923.fit.gz,,,2155.0,2137.0,5263.8,6.5,2.463,23.0,19.0,440.2,461.6,12.9,0.1,,,81.0,76.0,179.0,160.0,,,327.0,,21.0,49.0,,,,,,,,,,,,,0.0,,1.0,5305.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.443,0.0,,,,5354.0,0.0,,,,2.483,,,,,,,,,,,,""
16158099004,"Oct 16, 2025, 9:22:43 AM",Lunch Weight Training,Weight Training,,3287,0,121.0,6,,,,activities/17241662331.fit.gz,,,3287.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,121.0,89.0,,,145.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,274.0,,,,,,,,,,""
16147665413,"Oct 15, 2025, 10:35:51 AM",Speed Repeats,Run,"",2262,5.57,187.0,57,,,,activities/17231137352.fit.gz,,,2262.0,2245.0,5570.0,4.8,2.481,26.0,25.0,436.8,459.0,15.4,0.0,,,111.0,78.0,187.0,161.0,,,346.0,,22.0,57.0,,,,,,,,,,,,,0.0,,1.0,5620.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.462,42.6,,,,5730.0,0.0,,,,2.504,,,0.0,,,,,,,,,""
16141667253,"Oct 14, 2025, 6:29:04 PM",Evening Run,Run,,4124,8.35,159.0,30,,,,activities/17225078768.fit.gz,,,4124.0,3998.0,8352.8,5.18,2.089,67.0,64.0,432.2,471.4,27.6,0.0,,,80.0,76.0,159.0,144.0,,,512.0,,24.0,30.0,,,,,,,,,,,,,0.0,,1.0,8472.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.025,629.0,,,,10238.0,0.0,,,,2.119,,,,,,,,,,,,""
16134189873,"Oct 14, 2025, 5:01:50 AM",Morning Weight Training,Weight Training,,1731,0,138.0,4,,,,activities/17217547100.fit.gz,,,1731.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,101.0,,,103.0,,29.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,166.0,,,,,,,,,,""
16118579455,"Oct 12, 2025, 1:08:17 PM",Afternoon Run,Run,"",6826,16.43,177.0,186,,,,activities/17201747594.fit.gz,,,6826.0,6741.0,16430.5,5.056,2.437,204.0,204.0,435.0,517.4,43.8,0.0,,,113.0,77.0,177.0,162.0,,,1037.0,,22.0,186.0,,,,,,,,,,,,,0.0,,1.0,16929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407,1261.7,,,,17358.0,0.0,,,,2.511,,,0.0,,,,,,,,,media/6FE2247D-B073-4C4A-8593-E5F4111BE285.jpg
16107896392,"Oct 11, 2025, 3:11:50 PM",Afternoon Run,Run,,2935,6.43,182.0,28,,,,activities/17190900235.fit.gz,,,2935.0,2931.0,6437.5,3.829,2.196,52.0,44.0,437.2,472.0,11.9,0.2,,,81.0,77.0,182.0,144.0,,,399.0,,24.0,28.0,,,,,,,,,,,,,0.0,,1.0,6542.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193,71.6,,,,7436.0,0.0,,,,2.232,,,,,,,,,,,,""
16095696113,"Oct 10, 2025, 12:08:41 PM",Afternoon Tennis,Workout,,5547,0.11,111.0,10,,,,activities/17178573475.fit.gz,,,5547.0,5547.0,114.1,1.64,0.021,0.0,0.0,0.0,0.0,0.0,0.0,,,112.0,55.0,111.0,91.0,,,238.0,,26.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.0,,,,3318.0,0.0,,,,,,3318.0,,,,,,,,,,""
16078597951,"Oct 8, 2025, 6:55:09 PM",Evening Weight Training,Weight Training,,2709,0,133.0,6,,,,activities/17161313566.fit.gz,,,2709.0,2709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,105.0,,,167.0,,30.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,262.0,,,,,,,,,,""
16072685400,"Oct 8, 2025, 9:51:30 AM",Lunch Run,Run,,1353,3.21,178.0,25,,,,activities/17155353379.fit.gz,,,1353.0,1304.0,3217.2,6.16,2.467,21.0,12.0,445.6,463.4,16.7,0.3,,,87.0,81.0,178.0,156.0,,,192.0,,21.0,25.0,,,,,,,,,,,,,0.0,,1.0,3267.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378,0.0,,,,3482.0,0.0,,,,2.506,,,,,,,,,,,,""
16063033800,"Oct 7, 2025, 12:47:14 PM",Afternoon Run,Run,,2457,4.83,156.0,15,,,,activities/17145606025.fit.gz,,,2457.0,2415.0,4830.5,4.877,2.0,30.0,22.0,437.0,460.6,14.8,0.2,,,79.0,76.0,156.0,142.0,,,290.0,,26.0,15.0,,,,,,,,,,,,,0.0,,1.0,4887.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966,0.0,,,,6058.0,0.0,,,,2.024,,,,,,,,,,,,""
16051216657,"Oct 6, 2025, 11:58:37 AM",Afternoon Weight Training,Weight Training,,1248,0,133.0,3,,,,activities/17133690741.fit.gz,,,1248.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,103.0,,,79.0,,29.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,134.0,,,,,,,,,,""
16045744822,"Oct 5, 2025, 7:09:41 PM",Night Run,Run,,1457,3.21,170.0,12,,,,activities/17128124709.fit.gz,,,1457.0,1444.0,3218.3,5.267,2.229,24.0,15.0,444.2,462.6,14.6,0.3,,,79.0,76.0,170.0,142.0,,,203.0,,23.0,12.0,,,,,,,,,,,,,0.0,,1.0,3275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.209,0.0,,,,3632.0,0.0,,,,2.268,,,,,,,,,,,,""
16022131371,"Oct 3, 2025, 3:47:01 PM",Afternoon Run,Run,,4100,9.65,188.0,101,,,,activities/17104157806.fit.gz,,,4100.0,4063.0,9656.3,4.11,2.377,115.0,111.0,433.2,510.2,12.6,0.1,,,81.0,77.0,188.0,160.0,,,607.0,,25.0,101.0,,,,,,,,,,,,,0.0,,1.0,9901.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.355,0.0,,,,10470.0,0.0,,,,2.437,,,,,,,,,,,,""
15999829865,"Oct 1, 2025, 3:43:50 PM",Afternoon Run,Run,,1192,3.21,200.0,21,,,,activities/17081572251.fit.gz,,,1192.0,1131.0,3213.4,4.76,2.841,9.0,13.0,441.8,456.8,7.4,-0.2,,,81.0,77.0,200.0,154.0,,,171.0,,25.0,21.0,,,,,,,,,,,,,0.0,,1.0,3212.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.696,0.0,,,,2886.0,0.0,,,,2.841,,,,,,,,,,,,""
15990545353,"Sep 30, 2025, 6:23:25 PM",Evening Run,Run,,2316,4.83,167.0,20,,,,activities/17072165997.fit.gz,,,2316.0,2226.0,4832.8,12.3,2.171,27.0,24.0,435.0,459.8,10.3,0.0,,,79.0,77.0,167.0,145.0,,,294.0,,26.0,20.0,,,,,,,,,,,,,0.0,,1.0,4881.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.087,0.0,,,,5928.0,0.0,,,,2.193,,,,,,,,,,,,""
15973724636,"Sep 29, 2025, 10:22:32 AM",Lunch Run,Run,,721,1.60,165.0,8,,,,activities/17055142609.fit.gz,,,721.0,702.0,1607.2,4.7,2.289,24.0,25.0,451.8,478.6,11.9,0.0,,,79.0,77.0,165.0,147.0,,,105.0,,29.0,8.0,,,,,,,,,,,,,0.0,,1.0,1657.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.229,0.0,,,,1852.0,0.0,,,,2.361,,,,,,,,,,,,""
15966701248,"Sep 28, 2025, 2:27:39 PM",Afternoon Run,Run,,3157,8.04,191.0,108,,,,activities/17047953503.fit.gz,,,3157.0,3138.0,8048.1,5.32,2.565,60.0,52.0,438.2,472.4,15.4,0.1,,,81.0,78.0,191.0,167.0,,,513.0,,24.0,108.0,,,,,,,,,,,,,0.0,,1.0,8158.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.549,0.0,,,,8200.0,0.0,,,,2.6,,,,,,,,,,,,""
15945331929,"Sep 26, 2025, 4:37:31 PM",Evening Weight Training,Weight Training,,2853,0,116.0,5,,,,activities/17026062384.fit.gz,,,2853.0,2853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,116.0,90.0,,,133.0,,29.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,160.0,,,,,,,,,,""
15941142264,"Sep 26, 2025, 10:39:52 AM",Lunch Run,Run,,1421,3.22,155.0,7,,,,activities/17021791557.fit.gz,,,1421.0,1358.0,3220.8,4.883,2.372,22.0,13.0,444.6,460.6,11.5,0.3,,,89.0,81.0,155.0,134.0,,,203.0,,22.0,7.0,,,,,,,,,,,,,0.0,,1.0,3280.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.267,0.0,,,,3618.0,0.0,,,,2.416,,,,,,,,,,,,""
15913569839,"Sep 23, 2025, 6:30:06 PM",Evening Run,Run,,2355,4.82,150.0,10,,,,activities/16993544780.fit.gz,,,2355.0,2301.0,4828.0,5.2,2.098,10.0,22.0,437.2,457.4,19.6,-0.2,,,79.0,77.0,150.0,137.0,,,286.0,,25.0,10.0,,,,,,,,,,,,,0.0,,1.0,4825.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.0,,,,5976.0,0.0,,,,2.097,,,,,,,,,,,,""
15901815380,"Sep 22, 2025, 6:03:24 PM",Evening Weight Training,Weight Training,,3043,0,136.0,6,,,,activities/16981532278.fit.gz,,,3043.0,3043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,92.0,,,151.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,240.0,,,,,,,,,,""
15897752548,"Sep 22, 2025, 12:08:15 PM",Afternoon Run,Run,,738,1.60,162.0,5,,,,activities/16977384257.fit.gz,,,738.0,702.0,1606.4,5.362,2.288,23.0,10.0,446.8,464.0,9.4,0.8,,,79.0,77.0,162.0,140.0,,,93.0,,24.0,5.0,,,,,,,,,,,,,0.0,,1.0,1670.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.177,0.0,,,,1878.0,0.0,,,,2.379,,,,,,,,,,,,""
15892533444,"Sep 21, 2025, 7:06:47 PM",Night Run,Run,,2880,6.43,173.0,26,,,,activities/16971982620.fit.gz,,,2880.0,2699.0,6437.9,7.478,2.385,21.0,28.0,439.4,462.6,13.5,-0.1,,,82.0,76.0,173.0,144.0,,,385.0,,24.0,26.0,,,,,,,,,,,,,0.0,,1.0,6467.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.235,873.8,,,,7238.0,0.0,,,,2.396,,,,,,,,,,,,""
15865609229,"Sep 19, 2025, 1:36:09 PM",Afternoon Run,Run,,1488,3.22,170.0,20,,,,activities/16944293190.fit.gz,,,1488.0,1488.0,3221.1,4.34,2.165,14.0,8.0,434.0,446.6,4.4,0.2,,,78.0,77.0,170.0,150.0,,,203.0,,29.0,20.0,,,,,,,,,,,,,0.0,,1.0,3244.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.165,0.0,,,,3796.0,0.0,,,,2.18,,,,,,,,,,,,""
15826788229,"Sep 16, 2025, 4:47:06 AM",Morning Run,Run,,2396,4.82,161.0,24,,,,activities/16904478966.fit.gz,,,2396.0,2314.0,4828.0,7.36,2.086,21.0,21.0,436.4,460.2,13.3,0.0,,,79.0,77.0,161.0,147.0,,,303.0,,21.0,24.0,,,,,,,,,,,,,0.0,,1.0,4876.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,38.4,,,,6072.0,0.0,,,,2.107,,,,,,,,,,,,""
15823359478,"Sep 15, 2025, 7:32:48 PM",Night Weight Training,Weight Training,,2245,0,138.0,5,,,,activities/16900949296.fit.gz,,,2245.0,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,100.0,,,130.0,,29.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,162.0,,,,,,,,,,""
15816569403,"Sep 15, 2025, 4:53:57 AM",Morning Run,Run,,695,1.61,173.0,8,,,,activities/16893931817.fit.gz,,,695.0,655.0,1610.1,6.683,2.458,19.0,10.0,446.2,464.2,9.2,0.6,,,79.0,77.0,173.0,148.0,,,95.0,,26.0,8.0,,,,,,,,,,,,,0.0,,1.0,1659.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.317,0.0,,,,1776.0,0.0,,,,2.533,,,,,,,,,,,,""
15807475211,"Sep 14, 2025, 10:14:52 AM",Garmin Benchmark Run,Run,"",540,1.64,183.0,16,,,,activities/16884376572.fit.gz,,,540.0,535.0,1643.9,5.183,3.073,7.0,4.0,436.4,444.4,4.1,0.3,,,81.0,76.0,183.0,165.0,,,84.0,,25.0,16.0,,,,,,,,,,,,,0.0,,1.0,1659.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044,93.5,,,,1358.0,0.0,,,,3.101,,,0.0,,,,,,,,,""
15805050966,"Sep 13, 2025, 2:06:41 PM",Afternoon Weight Training,Weight Training,,2637,0,140.0,6,,,,activities/16881862052.fit.gz,,,2637.0,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,106.0,,,170.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,224.0,,,,,,,,,,""
15790495106,"Sep 12, 2025, 4:01:45 PM",Evening Weight Training,Weight Training,,2000,0,140.0,5,,,,activities/16866461144.fit.gz,,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,106.0,,,129.0,,30.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,130.0,,,,,,,,,,""
15779535281,"Sep 11, 2025, 8:06:33 PM",Night Run,Run,,2254,4.87,186.0,30,,,,activities/16854844627.fit.gz,,,2254.0,2243.0,4876.1,4.375,2.174,23.0,18.0,437.8,458.6,44.4,0.1,,,80.0,74.0,186.0,150.0,,,316.0,,24.0,30.0,,,,,,,,,,,,,0.0,,1.0,4928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.163,0.0,,,,5526.0,0.0,,,,2.197,,,,,,,,,,,,""
15761340320,"Sep 10, 2025, 8:32:23 AM",Rotsee,Run,"",2302,6.01,,,,,,activities/15761340320.gpx,,,2302.0,2292.0,6015.5,4.1,2.625,64.7,88.5,421.5,448.4,18.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6195.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.613,1129.0,,,,5522.0,0.0,,,,,,5522.0,0.0,,,,,,,,,""
15021874003,"Jul 6, 2025, 5:29:37 AM",Morning Hike,Hike,"",8622,8.24,,,,,,activities/15021874003.gpx,,,8622.0,7666.0,8244.2,2.24,1.075,179.4,1107.2,866.8,1931.8,49.3,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.956,8227.5,,,,12928.0,,,,,,,12928.0,,,,,,,,,,media/6E1DBC93-BCA8-4965-BE0B-894ABD9242D9.jpg
15017576330,"Jul 5, 2025, 1:16:57 PM",Evening Hike,Hike,"",16611,9.90,,,,,,activities/15017576330.gpx,,,16611.0,11351.0,9901.3,3.765,0.872,1106.7,327.5,892.9,1811.3,49.5,7.8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.596,9556.4,,,,15976.0,,,,,,,15976.0,,,,,,,,,,media/E3AF94D4-A0DE-4686-8C10-7C19BB37EE7A.jpg|media/FC92F19F-0B8B-40D2-84C0-51747BEDD21E.jpg
14980307158,"Jul 2, 2025, 5:21:00 AM",Morning Run,Run,"",1737,4.40,193.0,33,,,,activities/15991064541.fit.gz,,,1737.0,1737.0,4400.3,3.963,2.533,0.0,40.0,510.9,511.0,0.8,0.0,,,82.0,71.0,193.0,160.0,,,265.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,4401.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.533,0.0,,,,3944.0,,,,,2.534,,,,,,,,,,,,""
15779534914,"Jul 1, 2025, 3:58:53 PM",Afternoon Pilates,Workout,,3497,0,91.0,3,,,,activities/16854844280.fit.gz,,,3497.0,3497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,64.0,53.0,91.0,69.0,,,127.0,,32.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,""
15779534995,"Jul 1, 2025, 4:30:13 AM",Morning E-Bike Ride,E-Bike Ride,,3022,23.51,150.0,11,,,,activities/16854844221.fit.gz,,9.0,3022.0,3005.0,23513.9,14.42,7.825,231.0,371.0,426.2,654.2,24.4,-0.6,,,,,150.0,124.0,,,445.0,,22.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.781,3299.9,,,,,0.0,,,,,,,,,,,,,,,,""
14965128692,"Jun 30, 2025, 5:54:06 PM",Evening Run,Run,"",2077,4.56,170.0,42,,,,activities/15974427726.fit.gz,,,2077.0,2077.0,4559.9,2.862,2.195,92.4,128.0,559.6,606.5,15.1,-0.2,,,79.0,74.0,170.0,160.0,,,312.0,,,42.0,,,,,,,,,,,0.0,,0.0,,1.0,4774.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.195,946.7,,,,5088.0,,,,,2.299,,,,,,,,,,,,media/33CFD6A5-9DAC-44B6-BAA7-D18CB761566E.jpg
15779534991,"Jun 30, 2025, 4:02:17 AM",Morning Ride,Ride,,3534,24.16,161.0,29,true,,,activities/16854844235.fit.gz,,9.0,3534.0,3480.0,24164.3,14.5,6.944,234.0,344.0,424.6,652.2,13.3,-0.5,,,,,161.0,137.0,,,639.0,,23.0,29.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.838,3523.6,,,,,5.26,,,,,,,,,,,,,,,,""
15779534952,"Jun 29, 2025, 5:40:28 AM",Morning Stand Up Paddling,Stand Up Paddling,,3931,2.49,106.0,3,,,,activities/16854844240.fit.gz,,,3931.0,2191.0,2497.3,2.08,1.14,6.8,0.0,496.8,505.9,29.3,0.3,,,64.0,24.0,106.0,81.0,,,160.0,,27.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635,4.4,,,,,0.0,,,,,,,,,,,,,,,,""
15779534963,"Jun 28, 2025, 3:54:03 PM",Afternoon Stand Up Paddling,Stand Up Paddling,,4492,5.99,114.0,8,,,,activities/16854844281.fit.gz,,,4492.0,3969.0,5992.6,5.011,1.51,8.0,0.0,497.4,506.8,27.4,0.1,,,64.0,32.0,114.0,97.0,,,333.0,,31.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
14928985159,"Jun 27, 2025, 5:26:21 AM",Morning Run,Run,,2974,7.46,188.0,92,,,,activities/15934627798.fit.gz,,,2974.0,2965.0,7465.5,3.52,2.518,61.5,194.0,503.3,566.1,11.3,0.1,,,81.0,78.0,188.0,173.0,,,519.0,,,92.0,,,,,,,,,,,,,0.0,,1.0,7608.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.51,2160.3,,,,7596.0,,,,,2.566,,,,,,,,,,,,""
15779534936,"Jun 26, 2025, 1:56:29 PM",Afternoon Workout,Workout,,2401,0,154.0,14,,,,activities/16854844218.fit.gz,,,2401.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,133.0,,,424.0,,28.0,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,4408.0,,,,,,,,,,""
15779534972,"Jun 25, 2025, 6:10:04 PM",Evening E-Bike Ride,E-Bike Ride,,3493,20.78,129.0,7,,,,activities/16854844226.fit.gz,,9.0,3493.0,2862.0,20785.8,12.02,7.263,390.0,263.0,433.6,653.2,22.3,0.6,,,,,129.0,107.0,,,369.0,,28.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.951,3568.2,,,,,0.0,,,,,,,,,,,,,,,,""
15779534965,"Jun 25, 2025, 4:32:18 AM",Morning E-Bike Ride,E-Bike Ride,,3109,24.08,159.0,13,,,,activities/16854844234.fit.gz,,9.0,3109.0,2812.0,24083.4,14.383,8.565,274.0,383.0,424.4,654.2,38.5,-0.4,,,,,159.0,125.0,,,450.0,,21.0,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.746,3505.9,,,,,0.0,,,,,,,,,,,,,,,,""
15779531065,"Jun 23, 2025, 5:46:48 PM",Evening Stand Up Paddling,Stand Up Paddling,,3365,1.80,139.0,5,,,,activities/16854840187.fit.gz,,,3365.0,1818.0,1803.0,3.97,0.992,6.4,0.0,504.8,512.6,30.6,0.2,,,69.0,30.0,139.0,113.0,,,359.0,,30.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15779531350,"Jun 23, 2025, 1:42:17 PM",Afternoon Ride,Ride,,6466,23.04,156.0,25,,,,activities/16854840310.fit.gz,,9.0,6466.0,5038.0,23039.2,12.54,4.573,382.0,254.0,434.8,651.4,50.0,0.5,,,,,156.0,126.0,,,776.0,,31.0,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.563,2791.0,,,,,0.0,,,,,,,,,,,,,,,,""
15779531353,"Jun 23, 2025, 4:18:07 AM",Morning Ride,Ride,,3552,24.12,165.0,38,,,,activities/16854840322.fit.gz,,9.0,3552.0,3536.0,24126.9,14.42,6.823,234.0,344.0,425.0,648.8,14.7,-0.5,,,,,165.0,142.0,,,677.0,,24.0,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.792,3550.1,,,,,0.0,,,,,,,,,,,,,,,,""
